	3.79984e-06	3.79984e-06
	0.015625	0.0166016
	343.86	386.842
	317.201	341.518
	3.79984e-06	3.79984e-06
	0.0146484	0.0166016
	343.86	386.842
	318.898	339.82
	3.79984e-06	3.79984e-06
	0.015625	0.0166016
	343.86	386.842
	320.595	338.122
	3.79984e-06	3.79984e-06
	0.0136719	0.0166016
	343.86	386.842
	322.294	336.424
	3.79984e-06	3.79984e-06
	0.0146484	0.015625
	343.86	386.842
	323.991	334.727
	3.79984e-06	3.79984e-06
	0.0166016	0.015625
	343.86	386.842
	325.689	333.029
	3.79984e-06	3.79984e-06
	0.015625	0.0146484
	343.86	386.842
	327.387	331.331
	3.79984e-06	3.79984e-06
	0.0146484	0.0166016
	343.86	386.842
	329.085	329.633
	3.79984e-06	3.79984e-06
	0.015625	0.015625
	343.86	343.86
	330.783	327.935
	3.79984e-06	3.79984e-06
	0.015625	0.0146484
	386.842	343.86
	332.481	326.237
	3.79984e-06	3.79984e-06
	0.0146484	0.0166016
	386.842	343.86
	334.179	324.539
	3.79984e-06	3.79984e-06
	0.0166016	0.015625
	386.842	343.86
	335.877	322.841
	3.79984e-06	3.79984e-06
	0.015625	0.0146484
	386.842	343.86
	337.575	321.143
	3.79984e-06	3.79984e-06
	0.015625	0.015625
	386.842	343.86
	339.272	319.445
	3.79984e-06	3.79984e-06
	0.015625	0.0136719
	386.842	343.86
	340.97	317.748
	3.79984e-06	3.79984e-06
	0.0146484	0.0146484
	386.842	343.86
	342.668	316.051
	3.79984e-06	3.79984e-06
	0.0166016	0.015625
	386.842	343.86
	344.366	314.352
	3.79984e-06	3.79984e-06
	0.0166016	0.0146484
	386.842	343.86
	346.064	312.654
	3.79984e-06	3.79984e-06
	0.0166016	0.0146484
	386.842	343.86
	347.762	310.957
	3.79984e-06	3.79984e-06
	0.0175781	0.015625
	386.842	343.86
	349.459	309.259
	3.79984e-06	3.79984e-06
	0.015625	0.0136719
	386.842	343.86
	351.157	307.56
	3.79984e-06	3.79984e-06
	0.015625	0.0136719
	386.842	343.86
	352.856	305.864
	3.79984e-06	3.79984e-06
	0.0166016	0.0136719
	386.842	343.86
	354.553	304.166
	3.79984e-06	3.79984e-06
	0.0166016	0.0146484
	386.842	343.86
	356.251	302.468
	3.79984e-06	3.79984e-06
	0.0175781	0.0146484
	386.842	343.86
	357.948	300.77
	3.79984e-06	3.79984e-06
	0.015625	0.0146484
	386.842	343.86
	359.647	299.072
	3.79984e-06	3.79984e-06
	0.0166016	0.0136719
	386.842	343.86
	361.345	297.374
	3.79984e-06	3.79984e-06
	0.0175781	0.0136719
	386.842	343.86
	363.042	295.676
	3.79984e-06	3.79984e-06
	0.0166016	0.0136719
	386.842	343.86
	364.74	293.979
	3.79984e-06	3.79984e-06
	0.0175781	0.0136719
	386.842	343.86
	366.438	292.28
	3.79984e-06	3.79984e-06
	0.0166016	0.0126953
	386.842	343.86
	368.136	290.583
	3.79984e-06	3.79984e-06
	0.0175781	0.0146484
	386.842	343.86
	369.834	288.884
	3.79984e-06	3.79984e-06
	0.0166016	0.0136719
	386.842	343.86
	371.531	287.187
	3.79984e-06	3.79984e-06
	0.0175781	0.0136719
	386.842	343.86
	373.229	285.489
	3.79984e-06	3.79984e-06
	0.0175781	0.0126953
	429.825	300.877
	374.927	283.792
	3.79984e-06	3.79984e-06
	0.0166016	0.0136719
	429.825	300.877
	376.625	282.094
	3.79984e-06	3.79984e-06
	0.0185547	0.0126953
	429.825	300.877
	378.323	280.396
	3.79984e-06	3.79984e-06
	0.0175781	0.0136719
	429.825	300.877
	380.021	278.698
	3.79984e-06	3.79984e-06
	0.0175781	0.0126953
	429.825	300.877
	381.719	277.001
	3.79984e-06	3.79984e-06
	0.0175781	0.0136719
	429.825	300.877
	383.416	275.303
	3.79984e-06	3.79984e-06
	0.0166016	0.0126953
	429.825	300.877
	385.114	273.604
	3.79984e-06	3.79984e-06
	0.0185547	0.0136719
	429.825	300.877
	386.812	271.905
	3.79984e-06	3.79984e-06
	0.0185547	0.0117188
	429.825	300.877
	388.51	270.21
	3.79984e-06	3.79984e-06
	0.0185547	0.0126953
	429.825	300.877
	390.208	268.509
	3.79984e-06	3.79984e-06
	0.0185547	0.0126953
	429.825	300.877
	391.906	266.814
	3.79984e-06	3.79984e-06
	0.0195312	0.0136719
	429.825	300.877
	393.603	265.114
	3.79984e-06	3.79984e-06
	0.0175781	0.0117188
	429.825	300.877
	395.301	263.416
	3.79984e-06	3.79984e-06
	0.0175781	0.0117188
	429.825	300.877
	396.999	261.72
	3.79984e-06	3.79984e-06
	0.0185547	0.0117188
	429.825	300.877
	398.696	260.022
	3.79984e-06	3.79984e-06
	0.0185547	0.0117188
	429.825	300.877
	400.395	258.324
	3.79984e-06	3.79984e-06
	0.0195312	0.0117188
	429.825	300.877
	402.093	256.626
	3.79984e-06	3.79984e-06
	0.0185547	0.0117188
	429.825	300.877
	403.79	254.928
	3.79984e-06	3.79984e-06
	0.0185547	0.0117188
	429.825	300.877
	405.488	253.23
	3.79984e-06	3.79984e-06
	0.0195312	0.0117188
	429.825	300.877
	407.186	251.533
	3.79984e-06	3.79984e-06
	0.0185547	0.0117188
	429.825	300.877
	408.884	249.833
	3.79984e-06	3.79984e-06
	0.0195312	0.0107422
	429.825	300.877
	410.582	248.137
	3.79984e-06	3.79984e-06
	0.0185547	0.0126953
	429.825	300.877
	412.28	246.438
	3.79984e-06	3.79984e-06
	0.0195312	0.0117188
	429.825	300.877
	413.978	244.741
	3.79984e-06	3.79984e-06
	0.0195312	0.0117188
	429.825	300.877
	415.675	243.043
	3.79984e-06	3.79984e-06
	0.0185547	0.0107422
	429.825	257.895
	417.373	241.345
	3.79984e-06	3.79984e-06
	0.0195312	0.0117188
	472.807	257.895
	419.071	239.647
	3.79984e-06	3.79984e-06
	0.0195312	0.0107422
	472.807	257.895
	420.769	237.948
	3.79984e-06	3.79984e-06
	0.0185547	0.0117188
	472.807	257.895
	422.467	236.249
	3.79984e-06	3.79984e-06
	0.0205078	0.0107422
	472.807	257.895
	424.165	234.552
	3.79984e-06	3.79984e-06
	0.0205078	0.0117188
	472.807	257.895
	425.862	232.856
	3.79984e-06	3.79984e-06
	0.0205078	0.0107422
	472.807	257.895
	427.56	231.161
	3.79984e-06	3.79984e-06
	0.0195312	0.0117188
	472.807	257.895
	429.258	229.459
	3.79984e-06	3.79984e-06
	0.0195312	0.0107422
	472.807	257.895
	430.956	227.76
	3.79984e-06	3.79984e-06
	0.0195312	0.0107422
	472.807	257.895
	432.654	226.067
	3.79984e-06	3.79984e-06
	0.0205078	0.0117188
	472.807	257.895
	434.352	224.364
	3.79984e-06	3.79984e-06
	0.0205078	0.00976562
	472.807	257.895
	436.049	222.669
	3.79984e-06	3.79984e-06
	0.0205078	0.00976562
	472.807	257.895
	437.747	220.973
	3.79984e-06	3.79984e-06
	0.0205078	0.0107422
	472.807	257.895
	0	0
	1.58456e+29	1.58456e+29
	0	0
	1.58456e+29	1.58456e+29
